Meter	Temperature	Radiation
1167325,977	36,10513068	1114,240601
1170471,034	35,11105419	1095,201599
1173439,593	35,04103487	944,4450633
1176558,662	35,21028999	890,735494
1179614,818	35,2579089	909,0385132
1182424,735	35,43863749	937,7310486
1184285,223	35,00412263	693,7321167
1186199,405	35,34245836	687,7423503
1188440,581	35,78412427	931,0611521
1191372,128	36,53295682	969,484904
1193922,143	36,06854585	827,7954305
1195836,036	35,16832716	555,9115829
1196912,753	34,5764275	378,6457926
1197895,322	34,90001409	304,1935832
1199072,552	35,05532015	347,2106094
1201145,469	36,29845348	572,7796224
1203326,105	36,08322049	689,6652629
1205443,994	36,29771167	666,8081106
1207434,765	35,95074055	640,1464233
1209165,729	36,02539715	579,8965658
1210570,064	35,7248263	481,1109416
1211446,366	35,9041031	348,8352051
1212096,676	35,58415808	237,5237223
1212581,593	34,75906398	158,8404249
1212902,064	34,44698711	116,6506042
1213268,981	34,1195552	118,0367177
1213725,307	34,37484062	154,808253
1214274,972	34,44388984	178,930191
1214763,11	34,30999891	175,2723745
1215151,885	34,45637455	145,0155684
1215406,977	34,30017413	109,1937561
1215577,652	34,01847983	74,57910156
1215679,207	33,5616014	44,08263954
1215738,861	33,12590126	25,48737971
1215771,464	32,63028662	12,16528296
1215782,433	31,89604319	3,38687402
1215784	31,19878137	2,132815599
1215784	30,60912859	0
1215784	30,15899951	0
1215784	29,32872632	0
1215784	29,27816068	0
1215784	28,77834164	0
1215784	28,42382534	0
1215784	28,1731301	0
1215784	28,02856813	0
1215784	27,68922831	0
1215784	27,19988679	0
1215784	26,83933284	0
1215784	26,78870637	0
1215784	26,83213968	0
1215784	26,71756794	0
1215784	26,43149759	0
1215784	26,90274247	0
1215784	27,01464156	0
1215784	26,58612203	0
1215784	26,70961005	0
1215784	26,84809897	0
1215784	26,7505264	0
1215784	26,71851736	0
1215784	26,70823726	0
1215784	26,74532638	0
1215784	26,33691241	0
1215784	25,79771	0
1215784	25,41212612	0
1215784	25,02718627	0
1215784	24,92528938	0
1215784	24,89215835	0
1215784	24,22395651	0
1215784	24,25691629	0
1215784	24,61766291	0
1215784	24,35321113	0
1215784	24,51588698	0
1215784	24,09599096	0
1215784	23,72338801	0
1215784	24,02825824	0
1215784	24,03059255	0
1215784	24,01336988	0
1215784	23,62046897	0
1215784	23,40599935	0
1215784	23,48126325	0
1215784	23,8130917	0
1215784	23,59065701	0
1215784	23,43234054	0
1215784	23,41748637	0
1215784	22,9167741	0
1215784	22,81398913	0
1215784	22,74335032	0
1215784	22,37674831	0
1215784	22,22890186	0
1215784	22,25553007	0
1215784	22,10295032	0
1215784	22,00904211	0
1215784	21,63094431	0
1215784	21,45938131	0
1215784	21,57584459	0
1215784	21,79656035	0
1215784	21,99037652	0
1215784	22,00041258	0
1215784,567	22,46582216	0,787485334
1215788,533	22,38993532	2,77005967
1215810,798	22,56798306	8,356541316
1215855,646	22,89880296	17,13253387
1215929,593	23,2230709	27,38729668
1216037,854	23,54733884	41,18853251
1216190,841	23,87160678	59,80540021
1216435,414	24,19587472	87,51599121
1216786,723	24,52014266	119,3113302
1217258,346	24,84441059	154,1409512
1217903,026	25,16867853	191,7615
1218696,987	25,49294647	230,538208
1219643,054	25,88285191	270,1540985
1220779,115	26,33162113	310,6590576
1222070,434	26,88053436	351,4496969
1223515,309	27,50525676	392,6290359
1225139,977	27,94028637	435,3155619
1226912,534	28,61472649	477,8052775
1228829,986	29,12098817	519,812734
1230909,269	29,53892166	561,6146851
1233117,339	29,99981672	602,5778402
1235449,951	30,37354237	642,3704173
1237918,932	31,05280075	679,9667969
1240489,97	31,38981702	714,9008179
1243159,275	31,69069827	747,6365611
1245942,194	32,33432753	780,9605916
1248810,905	32,85840299	813,0973511
1251758,841	33,37252836	843,7800954
1254780,993	33,90462465	873,4506632
1257874,067	34,23368408	900,930013
1261036,645	34,00578258	925,986791
1264264,938	34,87262482	948,6432699
1267535,323	34,9118054	970,8225301
1270841,378	34,95445581	993,1890666
1274174,628	35,28991877	1017,142273
1277505,321	35,52621711	1041,506551
1280830,053	34,95853503	1065,404694
1284161,555	35,20704532	1085,626261
1287490,988	35,99705297	1107,778402
1290773,891	36,3434613	1118,799438
1293796,79	35,42713483	1047,773844
1296953,74	35,4197746	1049,036825
1300197,506	36,14253978	1101,627106
1302897,867	35,58067771	946,4031169
1305322,639	34,91747527	848,3416951
1307692,422	35,51101923	870,2413635
1310842,407	36,60873895	1061,1179
1313290,629	36,03986013	905,2608337
1315061,42	35,44566253	488,0706431
1317758,41	36,1540591	752,2601827
1320818,473	36,06916214	987,5543213
1324054,227	37,04751477	1041,462112
1327091,877	37,20240419	861,8039551
1330094,594	37,12824015	815,7397461
1333096,695	36,51082001	927,7477671
1336106,586	36,65081248	953,0595296
1338298,983	36,92004801	794,1672058
1339730,882	36,14340641	517,6068776
1341512,555	36,41161326	553,5667826
1343762,053	36,65258858	664,2088826
1346306,459	36,6799339	761,3980764
1348163,126	37,05078172	642,2968953
1349596,177	35,99270548	472,793162
1350842,158	35,68090488	339,7586212
1352819,678	36,69527159	511,6641744
1354783,06	36,89570388	598,7839966
1356545,983	37,04112115	541,5373866
1357922,503	36,85200155	431,7466634
1358711,764	35,71008986	277,7796046
1358992,21	35,14165734	115,2058786
1359356,904	35,01361715	113,5060501
1359739,379	35,45543604	121,3974177
1360109,602	35,17562662	111,6840598
1360383,863	34,91284348	99,66906993
1360626,128	35,10288255	92,34335327
1360841,491	34,92643105	87,84590467
1360991,458	34,81306759	69,88079325
1361107,593	34,44298765	52,75898997
1361195,644	34,19880618	38,80833864
1361252,797	33,69719295	25,35708745
1361282,199	33,25329064	13,44846129
1361288,15	32,76252402	4,305381119
1361289	32,17495256	2,999226809
1361289	31,26397977	0
1361289	30,63566107	0
1361289	30,45948577	0
1361289	30,32353063	0
1361289	30,04841911	0
1361289	29,71655953	0
1361289	29,25832686	0
1361289	29,06660994	0
1361289	28,97408028	0
1361289	28,97444764	0
1361289	28,73088529	0
1361289	28,56892603	0
1361289	28,52992178	0
1361289	28,33288	0
1361289	27,83771594	0
1361289	27,71859167	0
1361289	27,71211306	0
1361289	27,57197221	0
1361289	27,44077848	0
1361289	27,4112691	0
1361289	27,13560774	0
1361289	27,14453918	0
1361289	27,06770036	0
1361289	26,89300746	0
1361289	27,01512868	0
1361289	26,78687183	0
1361289	26,89350038	0
1361289	26,58517245	0
1361289	26,2334051	0
1361289	26,3553082	0
1361289	26,25569404	0
1361289	26,08674604	0
1361289	25,65837017	0
1361289	25,51823633	0
1361289	25,56933013	0
1361289	25,61216566	0
1361289	25,43169797	0
1361289	25,18995112	0
1361289	25,19089222	0
1361289	25,17482189	0
1361289	24,96093186	0
1361289	24,72943456	0
1361289	24,78721245	0
1361289	25,04411673	0
1361289	25,08727561	0
1361289	25,18842959	0
1361289	24,92478869	0
1361289	24,5588202	0
1361289	24,31327673	0
1361289	24,15064499	0
1361289	23,92816882	0
1361289	23,9682467	0
1361289	24,08074272	0
1361289	24,06678421	0
1361289	24,12440677	0
1361289	24,21485181	0
1361289	24,07729539	0
1361289	23,81717603	0
1361289	23,34778316	0
1361289	23,30631657	0
1361289	23,32789233	0
1361289	23,34217569	0
1361289	23,36754913	0
1361300,533	23,21613956	5,650305986
1361328,265	23,3052155	13,89728513
1361383,997	23,83834961	24,93828011
1361472,061	24,19211326	39,31809489
1361602,739	24,46787432	57,85267003
1361823,112	24,81296851	84,0769043
1362155,367	25,18594802	114,5454915
1362610,886	25,70162475	148,2920017
1363224,403	26,18370467	183,9295909
1363975,311	26,79309406	219,5393168
1364869,395	27,39876136	255,6544876
1365956,199	27,63795046	296,8605855
1367157,378	27,82017552	331,2998962
1368475,098	28,25735763	360,9489772
1369998,539	28,60045276	407,5483297
1371670,045	29,27673421	453,291097
1373477,286	29,73961071	494,8792547
1375416,268	30,14157773	533,6295369
1377368,842	30,36087279	549,0002441
1379328,839	30,76566334	545,5332845
1381383,566	30,77630464	566,4798991
1383425,903	31,02248276	576,0691732
1385433,237	31,07920658	570,0312754
1387399,624	31,70710766	562,7879639
1389474,429	31,97747832	575,9820353
1391695,22	32,17983644	612,3663483
1394100,461	32,83166898	664,0623983
1396627,363	33,18668384	713,7225342
1399271,061	33,3617712	755,4521179
1402070,028	34,34664765	777,1256104
1404602,53	34,46243234	718,2544556
1406905,985	34,11441947	616,1418406
1409589,211	34,40034712	717,7922567
1412427,519	34,47871197	815,0007121
1415163,744	34,27903849	826,4995728
1416736,749	33,90363841	554,15566
1417965,853	33,64860317	360,9741821
1419003,174	33,47442667	294,4699008
1419789,992	33,50091702	229,2114156
1420524,58	33,53443545	193,3167775
1421235,459	33,43805727	185,1351407
1421866,967	33,3706903	168,2942251
1422511	33,3168015	162,7271576
1423255,346	33,45293433	181,887736
1424447,05	33,7064088	273,1118215
1426320,909	34,51443702	443,2602539
1428620,967	34,39649849	617,5247269
1429832,633	33,75650732	415,0028687
1430847,249	31,47657261	272,9693654
1432088,942	31,2855119	310,9486872
1434786,989	32,34220995	689,2884979
1437863,626	33,96705107	933,1402995
1440980,952	34,51988211	957,8386943
1443527,243	34,7442989	814,9051921
1445275,165	34,44045599	587,3512777
1446295,25	34,10408631	332,7822622
1447167,49	34,01650431	256,2132161
1447983,856	33,90629216	225,6197205
1448748,847	33,87196221	209,502079
1449392,997	33,82639641	182,3862305
1449999,06	32,98680283	164,5095418
1450607,294	31,54551101	162,0926348
1451336,242	31,61647352	186,0012512
1452003,642	31,65134127	186,2724152
1452576,334	31,10742017	159,6141942
1453070,798	30,77695772	139,5299021
1453519,125	30,85287414	123,6389923
1453927,869	30,53332254	111,4202849
1454297,688	30,26715581	102,6484273
1454622,225	30,1896426	91,960289
1454899,383	30,14939664	78,89213244
1455125,038	29,98108581	66,48840078
1455309,45	29,82927545	54,63690313
1455453,749	29,8404303	43,25481717
1455553,333	29,690762	32,04022217
1455623,466	29,61635306	22,35525449
1455670,8	29,52866733	15,15458536
1455713,332	29,4263048	13,84943453
1455738,466	29,29042822	10,70512327
1455745,933	29,20584727	5,484822432
1455747	29,07026779	4,73906517
1455747	29,01749403	0
1455747	28,89530824	0
1455747	28,71911616	0
1455747	28,68490036	0
1455747	28,40437685	0
1455747	28,01501881	0
1455747	27,90714418	0
1455747	27,62274963	0
1455747	27,43860258	0
1455747	26,81298181	0
1455747	26,50715212	0
1455747	26,3699352	0
1455747	25,86467001	0
1455747	26,18316393	0
1455747	26,38072297	0
1455747	26,33089108	0
1455747	26,4027406	0
1455747	26,24586644	0
1455747	26,04320033	0
1455747	26,09480882	0
1455747	25,97148127	0
1455747	25,89887015	0
1455747	25,59628907	0
1455747	26,00704446	0
1455747	25,71859459	0
1455747	25,10529133	0
1455747	24,99637838	0
1455747	25,0793571	0
1455747	24,94126727	0
1455747	24,80765154	0
1455747	24,79571974	0
1455747	24,87073454	0
1455747	24,7350263	0
1455747	24,546499	0
1455747	24,3450945	0
1455747	24,21492908	0
1455747	23,93755512	0
1455747	24,07725293	0
1455747	24,07643125	0
1455747	24,10433206	0
1455747	24,15029211	0
1455747	24,17400108	0
1455747	23,99867054	0
1455747	23,86949009	0
1455747	23,92252816	0
1455747	23,91014371	0
1455747	23,75484016	0
1455747	23,65736896	0
1455747	23,6072388	0
1455747	23,65048187	0
1455747	23,71385833	0
1455747	23,85444412	0
1455747	23,62899674	0
1455747	23,47938466	0
1455747	23,47855481	0
1455747	23,48838866	0
1455747	23,42770489	0
1455747	23,56025956	0
1455747	23,42893081	0
1455747	23,3494967	0
1455747	23,681483	0
1455747	23,87001766	0
1455747	23,80603107	0
1455758,333	23,73333872	5,258763631
1455785,017	23,65116183	12,39628784
1455835,801	23,69777086	20,51235008
1455926,933	23,97230961	34,05839411
1456066,53	24,51285284	54,17146317
1456278,929	25,05595456	82,08532969
1456577,787	25,65103782	112,751709
1456980,436	26,20339219	145,2584133
1457559,875	26,64461234	180,0927887
1458293,325	27,12617523	216,6880086
1459182,865	27,82766865	254,9056905
1460261,673	28,19876687	294,6207479
1461478,902	28,59705801	333,851532
1462833,14	29,12320582	372,5058416
1464368,177	29,84135111	412,1043193
1466037,31	30,26724632	452,0564168
1467836,801	30,35106529	492,3356374
1469794,648	30,67017159	533,4000448
1471885,83	31,27597923	574,0429484
1474105,15	31,49280912	613,5786133
1476451,649	31,75179623	649,7850545
1478896,952	32,19111032	683,8076579
1481438,831	32,6609036	715,9426168
1484094,511	32,88863469	746,5255127
1486843,085	33,18532131	776,2519735
1489683,329	33,58479249	806,5404917
1492630,024	33,97073587	843,7879028
1495579,407	34,52522073	868,6071167
1498541,058	34,68284827	884,6549276
1501666,646	35,29584707	929,6023966
1504899,341	35,42860693	982,0939535
1508132,924	35,55692279	1017,596975
1510893,133	36,03291223	934,8039144
1513261,522	36,00298343	833,6917521
1515384,267	35,76561233	756,0318909
1517910,696	36,00393024	810,704366
1520177,049	35,11005999	743,1698405
1522095,025	34,93322088	554,1602453
1523886,89	35,13339228	501,8745728
1526163,241	34,40310346	608,4397583
1528674,817	34,24783518	764,2436943
1529564,711	30,934703	399,0989075
1530625,476	27,57149015	235,4636536
1532325,463	29,25007981	395,7915281
1535213,866	32,35910323	769,8922526
1537616,074	28,72367462	803,2515767
1539277,517	26,82781365	492,1452815
1540599,964	26,49064336	372,4665222
1542561,35	26,99867267	458,2959595
1545058,866	27,45948389	656,5750961
1546600,527	27,25771891	487,9307861
1547467,332	27,32133426	289,0282313
1547791,184	27,00377929	135,4470247
1547950,592	26,23186799	68,4199295
1548102,187	24,94302784	42,07455571
1548302,042	24,72743557	46,77264277
1548673,892	24,87651588	80,19527817
1549019,36	25,24453286	91,53214264
1549288,329	25,32578211	74,30074724
1549428,586	25,27386488	46,89896647
1549555,716	25,25455515	33,48277028
1549704,326	24,91109863	37,61254056
1549931,855	24,32445544	52,93421682
1550223,525	23,58359677	69,54264323
1550580,55	23,44738832	86,10584037
1551023,767	23,46926143	105,8690669
1551432,5	23,48638162	108,1920344
1551776,05	23,49837178	91,80637328
1552021,586	23,54825892	71,01052348
1552243,588	23,55651567	59,10483932
1552459,858	23,55981206	57,35611566
1552684,919	23,54720589	58,79797236
1552862,521	23,489789	51,78764216
1552985,948	23,51864961	37,12097708
1553077,86	23,49621485	30,42000453
1553167,992	23,47310359	28,43139013
1553259,147	23,48305399	29,17849874
1553335,599	23,41223821	26,03148905
1553380,067	23,25371337	17,65301021
1553393,133	23,07721493	6,312197963
1553395	22,99978401	4,692081928
1553395	22,93812165	0
1553395	22,77117721	0
1553395	22,61712595	0
1553395	22,50806078	0
1553395	22,42672559	0
1553395	22,40495232	0
1553395	22,37574527	0
1553395	22,38294458	0
1553395	22,34580511	0
1553395	22,27228869	0
1553395	22,22805062	0
1553395	22,16516149	0
1553395	22,15134796	0
1553395	22,09866471	0
1553395	21,94676006	0
1553395	21,72274719	0
1553395	21,72451292	0
1553395	21,67100284	0
1553395	21,61661779	0
1553395	21,58255291	0
1553395	21,53375154	0
1553395	21,60358067	0
1553395	21,59890774	0
1553395	21,66432055	0
1553395	21,70789369	0
1553395	21,67635219	0
1553395	21,6475834	0
1553395	21,61777529	0
1553395	21,76291476	0
1553395	21,76160418	0
1553395	21,7609443	0
1553395	21,76266305	0
1553395	21,83744673	0
1553395	21,90337424	0
1553395	22,1473039	0
1553395	22,20959227	0
1553395	22,04085588	0
1553395	21,91298632	0
1553395	21,83955407	0
1553395	21,79056746	0
1553395	21,65539874	0
1553395	21,48452356	0
1553395	21,33763601	0
1553395	21,31216793	0
1553395	21,3134696	0
1553395	21,32162254	0
1553395	21,41233738	0
1553395	21,07717721	0
1553395	20,76495264	0
1553395	20,55742947	0
1553395	20,41007681	0
1553395	20,32773773	0
1553395	20,2477583	0
1553395	20,21161726	0
1553395	20,20479556	0
1553395	20,21959854	0
1553395	20,3032737	0
1553395	20,37644345	0
1553395	20,45022164	0
1553395	20,52396316	0
1553395	20,45881845	0
1553395	20,39344725	0
1553395	20,38229141	0
1553411,733	20,3861376	5,621197462
1553457,381	20,39002336	15,21790768
1553576,126	20,60865196	34,539903
1553778,119	20,91376244	59,726415
1554062,447	21,44025947	88,27292156
1554414,377	21,95829391	111,5175807
1554796,623	22,17457208	116,420016
1555190,076	22,29178591	104,3317305
1555536,488	22,49354484	95,05061595
1555887,56	22,51212976	91,95015208
1556274,857	22,62118373	98,06000582
1556804,514	22,86895311	125,1550318
1557249,735	22,78487059	122,5986684
1557588,745	22,72001633	91,67621803
1557939,464	22,8419108	89,4507548
1558212,33	22,85992028	77,95051829
1558407,108	22,85764314	55,76586819
1558612,179	22,50649433	53,82036336
1558912,959	22,43196677	69,1287969
1559347,203	22,67101587	100,8170913
1560018,264	22,96501068	147,5000661
1560795,84	23,34349722	183,323288
1561650,669	23,64353225	205,1966438
1562566,748	23,62666785	223,5240021
1563669,163	23,88051844	261,3816223
1565001,188	24,6246466	321,442805
1566654,115	24,952893	393,9977926
1568232,127	24,73969089	409,2160034
1569657,572	25,0108253	366,7177912
1570938,005	25,09197626	334,4355062
1572388,982	25,46335945	350,3731588
1573963,463	25,62932214	393,6455358
1575110,702	25,74669168	321,8225606
1576171,096	25,84844888	270,7333577
1577212,009	26,05639402	260,2663778
1578229,875	26,10432109	254,0347493
1579172,821	26,12932625	239,6957652
1580025,813	26,12604708	216,3854955
1580765,551	25,99096966	192,1269989
1581421,164	26,07302121	168,5167491
1581998,47	25,74624663	146,1199067
1582497,438	25,20317868	126,165802
1582960,455	24,97916683	112,6271032
1583398,778	24,93644789	105,8149211
1583826,295	24,92170344	103,3121414
1584403,149	24,81430097	124,8629354
1585113,429	24,50862547	161,702453
1585717,425	24,44648244	150,2622732
1586483,655	24,60063794	169,7634837
1587487,889	24,89232495	231,1458295
1588840,451	25,21739982	309,8869476
1590130,305	25,26477303	332,0748698
1591290,176	25,29877119	297,9551951
1592394,723	25,33259409	282,6678874
1593446,709	25,43925994	268,1865946
1594435,16	25,57920538	250,2652435
1595302,427	25,59286415	225,6998189
1596315,069	25,76520558	241,253835
1597484,662	25,81335093	290,1196772
1598602,523	25,67077975	291,4957581
1599479,741	25,69286785	249,5880585
1600104,456	25,69921357	178,1379941
1600606,271	25,68111664	141,6466624
1601090,999	25,73168966	127,2362264
1601599,264	25,76981929	132,2986387
1602228,377	25,84672999	156,6714986
1602874,533	26,100222	172,976354
1603490,157	26,0467289	172,3577398
1603941,183	26,05705466	137,9167837
1604325,249	26,17990704	110,8571243
1604654,837	26,30734044	95,82652505
1604894,722	26,45576057	74,86016337
1605072,589	26,2501534	55,26950455
1605201,388	25,81628053	39,76133951
1605318,188	25,28279542	34,5581576
1605444,989	24,92964186	35,10583878
1605573,391	24,79097555	37,39750179
1605639,397	24,64252787	25,95286051
1605672,8	24,59414784	14,54857508
1605682,6	24,54579556	6,169401153
1605684	24,51124531	1,962456892
1605684	24,48238628	0,206670567
1605684	24,45035823	0,206670567
1605684	24,38277695	0
1605684	24,38857178	0
1605684	24,39947618	0
1605684	24,3417119	0
1605684	24,32652005	0
1605684	24,37746389	0
1605684	24,46299847	0
1605684	24,51133977	0
1605684	24,45324129	0
1605684	24,36441564	0
1605684	24,31310269	0
1605684	24,32076972	0
1605684	24,13352448	0
1605684	23,95133789	0
1605684	23,83236481	0
1605684	23,73911027	0
1605684	23,80588337	0
1605684	23,87939311	0
1605684	23,9372618	0
1605684	23,7868608	0
1605684	23,49941511	0
1605684	23,18772525	0
1605684	23,04088771	0
1605684	23,12756638	0
1605684	23,19506086	0
1605684	23,15177483	0
1605684	23,06555136	0
1605684	23,01557951	0
1605684	22,91947636	0
1605684	22,81142515	0
1605684	22,74026747	0
1605684	22,69810655	0
1605684	22,63225367	0
1605684	22,64328521	0
1605684	22,705175	0
1605684	22,72937836	0
1605684	22,75774594	0
1605684	22,68687966	0
1605684	22,61819176	0
1605684	22,44759139	0
1605684	22,24918801	0
1605684	22,3596479	0
1605684	22,3283194	0
1605684	22,22883532	0
1605684	22,15284261	0
1605684	21,88864398	0
1605684	20,98993928	0
1605684	20,88772395	0
1605684	20,7617974	0
1605684	20,67651947	0
1605684	20,834028	0
1605684	21,11149659	0
1605684	21,46022878	0
1605684	21,54913079	0
1605684	21,53769964	0
1605684	21,49725496	0
1605684	21,4429701	0
1605684	21,55620449	0
1605684	21,4084822	0
1605684	21,17482695	0
1605684	21,20303169	0
1605699,132	21,39627958	4,418514848
1605736,113	21,52162947	12,44678092
1605813,396	21,66843364	24,16565069
1605944,254	21,79678068	41,09525681
1606149,972	21,99286623	65,60810677
1606523,693	22,33458523	108,0466054
1606910,558	22,56789562	122,1013133
1607272,265	22,54486378	105,2447465
1607572,162	22,59929175	91,14892578
1607902,844	22,6794699	92,82097626
1608350,172	22,91148218	123,22166
1609250,862	23,63860275	234,1476618
1610043,122	23,7020661	255,5616811
1610677,574	23,58796108	188,5348307
1611469,117	23,88681153	208,4599762
1612112,912	23,94094248	195,0537567
1612607,324	23,98659847	145,5895195
1613249,028	24,14190882	166,7173615
1614151,929	24,55275925	228,531779
1615311,639	24,8060433	311,6513278
1616592,317	25,1689955	349,07429
1617565,466	25,24270928	299,1137441
1618190,98	25,25292718	182,5522753
1618696,839	25,14181057	144,9897308
1619319,327	25,12583743	153,6943665
1620015,938	25,37093014	179,7600454
1620337,866	25,35419066	111,3878276
1620662,2	25,43569208	78,23867798
1621049,089	24,95883407	93,18224462
1621422,183	23,65839775	90,90580241
1621822,371	23,48895083	94,55255127
1622223,673	22,89691165	100,9961468
1622455,308	22,33281388	71,46166738
1622614,518	20,04040978	45,96989886
1622742,548	18,24916763	34,65500991
1622948,379	17,74457207	48,16705767
1623116,852	17,29877106	52,76094309
1623384,418	16,86612504	78,69384162
1624548,492	16,97883694	310,9967295
1626785,812	18,10986772	646,0171102
1629940,863	19,17867108	994,8102341
1633059,316	19,49205732	1016,30485
1636258,794	19,92079011	1019,052572
1639550,317	20,05521514	1051,505478
1642871,352	20,20343425	1047,372355
1646204,833	20,56678456	1036,090129
1649535,478	21,13358876	1021,786118
1652803,961	21,37823694	995,6599935
1655983,133	21,56102135	953,5737101
1659108,382	21,7932793	908,929184
1662383,81	22,08795718	932,8740438
1665689,282	22,28504526	939,1060181
1668992,32	22,57766895	918,5664012
1672250,677	22,68912069	912,2639364
1675342,141	22,84389541	889,5578613
1678267,43	22,85647853	849,719986
1681152,334	22,98577266	819,7501221
1683932,596	23,07794348	770,7102254
1686580,096	23,1463965	707,4457448
1689018,503	23,12395344	683,1219686
1691365,647	23,26178372	655,9549357
1693627,119	23,28904653	619,0409749
1695713,038	23,19321124	579,6456909
1697639,485	23,12706062	539,1637065
1699404,414	23,00730592	497,9200287
1700981,512	23,04264285	456,1450704
1702392,201	23,11168604	413,8401388
1703635,418	23,06731824	371,4420268
1704684,441	23,17450425	331,1333923
1705425,843	22,88220827	258,6317139
1705851,738	22,32562653	158,1799695
1706036,125	21,94746472	85,27557119
1706170,325	21,749933	48,51467514
1706293,404	21,62172639	43,48494053
1706409,386	21,53819139	39,52850723
1706523,12	21,40530301	36,64987818
1706626,307	21,29629645	33,14515551
1706672,597	21,16043234	20,49034691
1706692	20,99400772	9,435458978
1706693,75	20,9132677	2,496750156
1706694	20,78323966	1,505506039
1706694	20,60241922	0
1706694	20,60527156	0
1706694	20,6074355	0
1706694	20,57125496	0
1706694	20,51276651	0
1706694	20,37475399	0
1706694	20,28522837	0
1706694	20,12546044	0
1706694	19,99948135	0
1706694	19,839415	0
1706694	19,61859056	0
1706694	19,39344692	0
1706694	19,20662528	0
1706694	19,16422904	0
1706694	19,00238993	0
1706694	18,69450892	0
1706694	18,44624243	0
1706694	18,20539605	0
1706694	18,07691374	0
1706694	17,94962028	0
1706694	18,08975656	0
1706694	17,88248965	0
1706694	17,77087345	0
1706694	17,56694415	0
1706694	17,41550596	0
1706694	17,22940366	0
1706694	17,34594122	0
1706694	17,24940054	0
1706694	17,37791069	0
1706694	17,63477406	0
1706694	17,78547034	0
1706694	18,00523129	0
1706694	17,9739946	0
1706694	17,87531025	0
1706694	17,65452383	0
1706694	17,47114011	0
1706694	17,46157208	0
1706694	17,40965098	0
1706694	17,29912794	0
1706694	17,0944674	0
1706694	17,00373451	0
1706694	17,05880015	0
1706694	17,01038857	0
1706694	16,87530226	0
1706694	16,53174045	0
1706694	16,22117614	0
1706694	16,16851231	0
1706694	16,15607979	0
1706694	16,12891872	0
1706694	16,06402433	0
1706694	15,96804692	0
1706694	15,7726619	0
1706694	15,71838555	0
1706694	15,56527506	0
1706694	15,39341367	0
1706694	15,23169204	0
1706694	15,19168939	0
1706694	15,14601692	0
1706694	14,96069884	0
1706694	14,72062853	0
1706694	14,48673668	0
1706694,117	14,18145142	0
1706694,932	14,09217656	0
1706710,263	14,19410588	4,1311963
1706748,194	14,21764525	12,45652071
1706835,329	14,35571743	27,37907028
1706993,929	14,86157861	48,69034576
1707219,66	15,07440003	72,92746607
1707468,587	14,89656325	82,98452504
1707813,708	14,9827649	107,763148
1708287,924	15,44249201	150,396162
1708982,749	15,73853124	197,6460775
1709852,863	16,03737851	242,845225
1710897,047	16,31961832	285,421388
1712154,544	16,77956922	329,1811523
1713590,302	17,1660832	373,7415466
1715203,493	17,51483254	418,73349
1717025,032	17,77808792	462,6945496
1719009,782	17,99627609	506,5189616
1721152,735	18,22494096	550,1295013
1723474,001	18,37548403	592,2458089
1725950,476	18,78946383	634,2960612
1728578,697	19,01334012	676,2607778
1731364,448	19,35234676	716,6143799
1734261,183	19,77933302	754,9609985
1737261,417	19,93087166	791,4293925
1740374,275	20,40838704	827,0592244
1743579,018	20,58800862	860,8322754
1746862,824	20,610219	892,6832784
1750182,315	21,0834998	923,3041178
1753519,59	21,24800273	951,9354248
1756866,582	21,61023584	978,5031128
1760200,842	21,81603398	1003,396118
1763530,117	21,93033281	1025,40743
1766857,858	22,15961627	1044,512009
1770193,572	22,45403426	1061,791667
1773530,508	22,57431773	1077,500326
1776865,132	22,74517886	1091,354136
1780186,539	23,2268937	1101,679932
1783519,582	23,44237863	1109,62089
1786863,168	23,46297112	1115,24646
1790186,961	23,72447212	1117,760701
1793515,634	23,77833555	1118,750814
1796853,152	23,84547447	1118,067037
1800194,684	24,18920122	1113,373372
1803530,034	24,05966181	1108,904297
1806858,476	24,20784052	1104,749257
1810186,57	24,44277285	1097,121012
1813515,741	24,69621581	1087,653076
1816846,371	24,65993554	1076,598348
1820178,934	25,06996761	1063,587809
1823515,844	24,75884073	1047,890951
1826855,476	25,04896193	1029,365397
1830187,298	24,88600408	1008,029785
1833516,714	25,01873602	985,2282715
1836832,529	24,96202599	961,0770823
1840073,373	25,25365531	934,8131917
1843223,288	25,22408221	905,0429688
1846276,894	25,3814648	871,7643585
1849223,241	25,29848236	836,3607178
1852067,978	25,42664667	801,6287638
1854803,333	25,36270377	767,3935801
1857384,801	25,47822194	729,9838664
1859833,778	25,37710796	691,2393188
1862146,374	25,48217624	651,3273773
1864281,746	25,59000851	609,2455444
1866265,517	25,4082939	566,6054281
1868095,742	25,4194962	523,7451502
1869737,079	25,50428633	480,7437134
1871208,566	25,44868362	437,2824707
1872507,562	25,34986769	393,261762
1873601,82	25,36439486	348,5019328
1874523,031	25,14466733	303,2114563
1875272,953	24,98838462	257,8518117
1875828,694	24,91446366	214,5219218
1876241,184	24,81227487	172,8642019
1876523,204	24,70164926	132,870697
1876687,723	24,44281328	94,85921733
1876795,459	24,19336414	61,52720388
1876862,279	23,90831344	34,68577401
1876906,797	23,53423915	20,69307327
1876931,465	23,07318556	10,32907478
1876938,933	22,6104931	2,561917563
1876940	21,78238643	1,452323675
1876940	20,52556104	0
1876940	19,59641031	0
1876940	19,3681388	0
1876940	19,51667569	0
1876940	19,64703677	0
1876940	19,39579246	0
